User_ID,Signup_Date,Age,Gender,State,Acquisition_Channel,Device_Type,App_Version,Current_Onboarding_Step,Completed_Onboarding,Days_to_Complete,First_Deposit,First_Transaction,Transaction_Amount,Support_Ticket,Ticket_Category,CSAT
PF00225,2025-01-12,48,Female,Enugu,Organic,Android,4.1.0,Active,Yes,6,Yes,Yes,85358,Yes,Login,4
PF00226,2025-01-20,54,Female,Abuja,Google,iPhone,4.2.1,Verify Phone,No,7,No,No,0,Yes,Transfer,3
PF00227,2025-03-21,38,Male,Ogun,Instagram,Android,4.3.0,First Deposit,No,10,No,No,0,Yes,Login,4
PF00228,2025-02-20,52,Male,Rivers,Instagram,Android,4.1.0,First Deposit,No,1,No,No,0,No,None,1
PF00229,2025-06-18,42,Female,Abuja,Facebook,iPhone,4.2.1,Verify Email,No,5,No,No,0,Yes,BVN,4
PF00230,2025-06-29,41,Female,Abuja,Referral,Android,4.3.0,Verify Phone,No,10,No,No,0,No,None,4
PF00231,2025-06-19,26,Male,Kaduna,Facebook,Android,4.2.0,Active,Yes,6,Yes,Yes,62239,Yes,BVN,3
PF00232,2025-05-30,24,Male,Abuja,Instagram,Android,4.2.0,Active,Yes,3,No,No,0,Yes,Login,4
PF00233,2025-03-09,25,Male,Rivers,TikTok,Android,4.3.0,Active,Yes,1,Yes,No,0,Yes,BVN,4
PF00234,2025-04-12,50,Male,Kaduna,Facebook,iPhone,4.2.1,Active,Yes,4,Yes,Yes,25831,No,None,3
PF00235,2025-02-01,18,Male,Oyo,Instagram,iPhone,4.2.1,First Deposit,No,2,No,No,0,No,None,3
PF00236,2025-01-20,19,Male,Oyo,Organic,Android,4.1.0,Active,Yes,7,Yes,Yes,12192,No,None,3
PF00237,2025-02-13,54,Female,Enugu,Google,Android,4.2.0,Active,Yes,2,No,No,0,No,None,4
PF00238,2025-02-08,20,Male,Kaduna,Google,iPhone,4.2.1,Active,Yes,4,Yes,Yes,138839,Yes,Card,3
PF00239,2025-04-08,40,Female,Ogun,Facebook,Android,4.2.0,Active,Yes,2,Yes,Yes,8681,No,None,4
PF00240,2025-01-15,48,Female,Oyo,Organic,Android,4.3.0,Active,Yes,5,Yes,No,0,Yes,BVN,5
PF00241,2025-04-10,40,Male,Rivers,Facebook,Android,4.3.0,Active,Yes,5,Yes,Yes,149806,No,None,5
PF00242,2025-02-18,49,Female,Rivers,Google,Android,4.1.0,Active,Yes,1,Yes,Yes,53812,No,None,4
PF00243,2025-02-15,38,Male,Lagos,Instagram,iPhone,4.2.1,Active,Yes,5,Yes,No,0,No,None,5
PF00244,2025-04-12,55,Male,Kano,Facebook,Android,4.1.0,Add BVN,No,8,No,No,0,No,None,2
PF00245,2025-05-24,40,Male,Rivers,Google,iPhone,4.2.1,Active,Yes,1,No,No,0,No,None,4
PF00246,2025-05-26,20,Male,Kano,Organic,iPhone,4.2.1,Add BVN,No,3,No,No,0,No,None,1
PF00247,2025-03-02,40,Female,Rivers,Referral,iPhone,4.3.0,Active,Yes,3,Yes,Yes,66415,No,None,4
PF00248,2025-03-07,24,Male,Lagos,Google,iPhone,4.2.0,Active,Yes,4,Yes,Yes,126695,No,None,5
PF00249,2025-06-16,32,Male,Ogun,Instagram,iPhone,4.2.1,Active,Yes,1,Yes,Yes,99424,Yes,KYC,5
PF00250,2025-01-24,39,Female,Lagos,Google,iPhone,4.2.0,Active,Yes,1,Yes,No,0,No,None,5
PF00251,2025-05-19,34,Female,Kaduna,Facebook,Android,4.3.0,Active,Yes,4,Yes,Yes,113094,Yes,Card,4
PF00252,2025-02-21,24,Male,Oyo,Instagram,Android,4.1.0,Active,Yes,1,Yes,Yes,129213,No,None,4
PF00253,2025-01-24,52,Female,Rivers,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,71401,No,None,3
PF00254,2025-06-28,24,Male,Kano,TikTok,Android,4.3.0,Active,Yes,1,Yes,Yes,110741,No,None,5
PF00255,2025-05-02,54,Male,Ogun,Facebook,Android,4.3.0,Active,Yes,5,No,No,0,No,None,5
PF00256,2025-06-08,27,Male,Ogun,Instagram,iPhone,4.1.0,Active,Yes,4,Yes,Yes,53931,No,None,5
PF00257,2025-02-07,34,Female,Abuja,Instagram,Android,4.3.0,Active,Yes,3,Yes,No,0,Yes,Card,5
PF00258,2025-05-14,44,Male,Enugu,Instagram,Android,4.3.0,Verify Phone,No,2,No,No,0,No,None,1
PF00259,2025-03-15,52,Female,Enugu,Facebook,iPhone,4.2.1,Active,Yes,2,Yes,Yes,106308,Yes,Login,5
PF00260,2025-03-02,21,Female,Kaduna,Organic,Android,4.2.0,Active,Yes,7,Yes,Yes,26747,No,None,3
PF00261,2025-02-04,37,Female,Kano,Facebook,Android,4.3.0,Active,Yes,4,Yes,Yes,127998,No,None,4
PF00262,2025-01-15,50,Male,Abuja,Facebook,Android,4.1.0,Link Bank,No,10,No,No,0,Yes,BVN,2
PF00263,2025-01-15,33,Male,Ogun,Instagram,Android,4.1.0,Active,Yes,7,Yes,Yes,33472,No,None,3
PF00264,2025-04-06,49,Female,Rivers,Organic,Android,4.3.0,Active,Yes,2,Yes,Yes,24695,No,None,4
PF00265,2025-01-13,28,Male,Oyo,Referral,iPhone,4.2.1,Active,Yes,1,Yes,No,0,No,None,4
PF00266,2025-02-03,29,Male,Oyo,Facebook,iPhone,4.2.1,First Deposit,No,5,No,No,0,No,None,4
PF00267,2025-03-31,47,Female,Oyo,Google,iPhone,4.2.0,Active,Yes,1,Yes,Yes,99102,No,None,5
PF00268,2025-06-05,36,Female,Abuja,Google,Android,4.2.0,Active,Yes,7,Yes,Yes,79326,Yes,Card,3
PF00269,2025-01-15,43,Female,Rivers,TikTok,iPhone,4.2.0,Add BVN,No,7,No,No,0,No,None,2
PF00270,2025-03-29,32,Female,Kano,Google,iPhone,4.3.0,Active,Yes,1,Yes,Yes,147546,No,None,3
PF00271,2025-06-24,39,Male,Oyo,Google,iPhone,4.2.1,Complete KYC,No,6,No,No,0,No,None,3
PF00272,2025-04-29,25,Female,Lagos,Organic,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,4
PF00273,2025-04-16,21,Male,Rivers,Organic,Android,4.3.0,Add BVN,No,3,No,No,0,No,None,2
PF00274,2025-01-21,49,Female,Rivers,Facebook,Android,4.2.0,Active,Yes,7,Yes,Yes,42532,No,None,3
PF00275,2025-02-03,45,Female,Enugu,Google,Android,4.1.0,Active,Yes,2,Yes,No,0,No,None,5
PF00276,2025-02-18,19,Male,Oyo,Facebook,iPhone,4.2.1,Active,Yes,5,Yes,Yes,12984,No,None,4
PF00277,2025-04-27,51,Female,Enugu,Organic,iPhone,4.2.1,Complete KYC,No,4,No,No,0,Yes,Transfer,1
PF00278,2025-02-28,32,Male,Oyo,TikTok,Android,4.1.0,Active,Yes,6,Yes,Yes,68053,No,None,5
PF00279,2025-01-13,21,Male,Lagos,Instagram,Android,4.2.0,Active,Yes,5,Yes,Yes,54869,No,None,5
PF00280,2025-01-03,37,Female,Abuja,Referral,Android,4.3.0,Active,Yes,4,Yes,Yes,31863,No,None,3
PF00281,2025-05-08,30,Male,Kaduna,TikTok,iPhone,4.2.1,Active,Yes,2,Yes,Yes,55445,No,None,4
PF00282,2025-03-26,33,Male,Lagos,Referral,iPhone,4.3.0,Active,Yes,1,Yes,Yes,27552,No,None,5
PF00283,2025-03-01,47,Female,Kaduna,Google,Android,4.1.0,Complete KYC,No,6,No,No,0,No,None,3
PF00284,2025-04-20,25,Male,Lagos,Instagram,Android,4.3.0,Active,Yes,3,Yes,No,0,No,None,5
PF00285,2025-01-24,41,Female,Rivers,Instagram,Android,4.2.0,Active,Yes,4,Yes,Yes,111556,No,None,3
PF00286,2025-01-29,26,Male,Rivers,Instagram,iPhone,4.2.1,Add BVN,No,3,No,No,0,No,None,3
PF00287,2025-06-06,19,Male,Ogun,Organic,Android,4.2.0,Active,Yes,1,Yes,Yes,138577,No,None,5
PF00288,2025-05-25,32,Female,Abuja,Google,iPhone,4.2.1,First Deposit,No,7,No,No,0,Yes,Card,1
PF00289,2025-01-03,28,Female,Ogun,Organic,Android,4.2.0,Active,Yes,3,No,No,0,Yes,BVN,5
PF00290,2025-06-14,42,Female,Oyo,Instagram,Android,4.3.0,Active,Yes,7,Yes,Yes,131383,No,None,3
PF00291,2025-01-27,43,Female,Lagos,Referral,Android,4.1.0,Link Bank,No,5,No,No,0,No,None,2
PF00292,2025-06-17,47,Female,Kano,TikTok,iPhone,4.2.0,Active,Yes,5,Yes,Yes,96235,No,None,3
PF00293,2025-01-25,32,Male,Kano,Google,Android,4.2.0,Active,Yes,3,Yes,Yes,44032,No,None,5
PF00294,2025-04-15,24,Female,Oyo,Instagram,iPhone,4.2.1,Verify Email,No,6,No,No,0,Yes,Transfer,1
PF00295,2025-06-12,55,Male,Ogun,Google,Android,4.3.0,Active,Yes,4,Yes,Yes,146024,No,None,5
PF00296,2025-05-04,50,Male,Rivers,TikTok,Android,4.2.0,Active,Yes,5,Yes,Yes,101837,No,None,5
PF00297,2025-06-27,33,Female,Enugu,Organic,iPhone,4.2.1,Active,Yes,4,Yes,No,0,No,None,5
PF00298,2025-05-21,38,Male,Oyo,Facebook,iPhone,4.3.0,Active,Yes,6,Yes,No,0,No,None,5
PF00299,2025-06-13,38,Male,Kano,Referral,Android,4.3.0,Active,Yes,6,Yes,Yes,75954,No,None,4
PF00300,2025-01-04,51,Male,Lagos,Google,Android,4.1.0,Active,Yes,7,Yes,No,0,No,None,3
PF00301,2025-01-16,36,Male,Lagos,Google,Android,4.3.0,First Deposit,No,9,No,No,0,No,None,4
PF00302,2025-03-02,50,Female,Lagos,Organic,Android,4.3.0,Active,Yes,5,Yes,Yes,54238,No,None,4
PF00303,2025-02-27,41,Male,Oyo,Facebook,Android,4.3.0,Active,Yes,2,Yes,Yes,11652,No,None,5
PF00304,2025-03-09,26,Male,Kaduna,Instagram,Android,4.1.0,Active,Yes,3,Yes,Yes,79945,No,None,5
PF00305,2025-05-21,40,Male,Kano,Google,iPhone,4.2.1,Verify Email,No,7,No,No,0,No,None,4
PF00306,2025-01-24,40,Male,Oyo,Referral,Android,4.2.0,Active,Yes,7,Yes,Yes,148150,No,None,5
PF00307,2025-01-03,25,Female,Ogun,Facebook,Android,4.3.0,Active,Yes,1,Yes,Yes,30720,No,None,5
PF00308,2025-03-14,19,Female,Ogun,Google,Android,4.3.0,Active,Yes,5,Yes,Yes,142026,No,None,5
PF00309,2025-01-17,31,Male,Enugu,TikTok,Android,4.3.0,First Deposit,No,7,No,No,0,No,None,1
PF00310,2025-06-25,27,Male,Ogun,TikTok,Android,4.1.0,Active,Yes,7,Yes,Yes,60675,No,None,4
PF00311,2025-04-10,46,Female,Enugu,Facebook,Android,4.1.0,Active,Yes,6,Yes,Yes,12931,No,None,3
PF00312,2025-04-02,50,Male,Kaduna,TikTok,Android,4.1.0,Active,Yes,4,Yes,Yes,9079,No,None,5
PF00313,2025-02-26,26,Female,Kaduna,Organic,Android,4.3.0,First Deposit,No,6,No,No,0,No,None,1
PF00314,2025-05-22,53,Male,Abuja,Instagram,Android,4.2.0,Active,Yes,1,Yes,Yes,91138,Yes,Card,3
PF00315,2025-02-11,29,Male,Kaduna,Instagram,Android,4.3.0,Link Bank,No,8,No,No,0,No,None,1
PF00316,2025-03-16,22,Female,Abuja,Instagram,Android,4.2.0,Active,Yes,6,Yes,Yes,19299,No,None,4
PF00317,2025-05-05,46,Female,Kaduna,Referral,Android,4.3.0,Active,Yes,3,No,No,0,Yes,Login,3
PF00318,2025-02-26,45,Female,Kano,Instagram,iPhone,4.2.0,Active,Yes,7,Yes,Yes,47077,No,None,3
PF00319,2025-03-13,26,Male,Kaduna,TikTok,Android,4.3.0,Active,Yes,1,Yes,Yes,107203,No,None,3
PF00320,2025-01-10,53,Female,Ogun,Referral,Android,4.2.0,Active,Yes,7,Yes,No,0,Yes,Card,5
PF00321,2025-01-24,43,Female,Lagos,Referral,iPhone,4.3.0,Active,Yes,7,Yes,Yes,47961,No,None,5
PF00322,2025-06-18,27,Female,Kano,Instagram,iPhone,4.2.1,Active,Yes,2,Yes,Yes,95699,No,None,4
PF00323,2025-01-12,20,Female,Abuja,TikTok,Android,4.2.0,Complete KYC,No,10,No,No,0,No,None,2
PF00324,2025-04-07,42,Female,Abuja,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,127382,No,None,3
PF00325,2025-05-09,26,Female,Rivers,Facebook,Android,4.2.0,Active,Yes,2,Yes,Yes,32019,No,None,4
PF00326,2025-03-26,25,Female,Ogun,Google,Android,4.3.0,Verify Phone,No,4,No,No,0,Yes,Card,2
PF00327,2025-02-04,50,Male,Rivers,Instagram,Android,4.1.0,Active,Yes,4,Yes,Yes,5881,No,None,5
PF00328,2025-06-19,36,Male,Oyo,Google,iPhone,4.1.0,Active,Yes,4,Yes,Yes,48679,No,None,5
PF00329,2025-03-09,28,Female,Ogun,Referral,Android,4.2.0,Active,Yes,1,Yes,Yes,133214,No,None,3
PF00330,2025-06-05,24,Male,Ogun,Organic,Android,4.3.0,Active,Yes,1,Yes,Yes,142370,No,None,5
PF00331,2025-06-16,45,Female,Kano,Organic,iPhone,4.2.1,Add BVN,No,7,No,No,0,No,None,1
PF00332,2025-04-19,26,Female,Ogun,TikTok,iPhone,4.2.1,Link Bank,No,7,No,No,0,No,None,1
PF00333,2025-01-02,54,Male,Lagos,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,67488,No,None,5
PF00334,2025-04-19,54,Female,Kaduna,Organic,Android,4.1.0,Active,Yes,7,Yes,Yes,147563,No,None,4
PF00335,2025-03-20,54,Female,Enugu,TikTok,iPhone,4.3.0,Active,Yes,7,Yes,Yes,57218,No,None,4
PF00336,2025-05-21,21,Male,Enugu,Organic,Android,4.1.0,Add BVN,No,10,No,No,0,No,None,1
PF00337,2025-03-09,32,Female,Abuja,Referral,iPhone,4.2.0,Active,Yes,5,Yes,No,0,Yes,BVN,5
PF00338,2025-05-07,46,Male,Oyo,Organic,iPhone,4.2.1,Active,Yes,7,Yes,Yes,61731,No,None,5
PF00339,2025-01-10,41,Male,Lagos,Organic,Android,4.2.0,Complete KYC,No,7,No,No,0,No,None,2
PF00340,2025-05-13,18,Male,Abuja,Google,iPhone,4.2.1,Complete KYC,No,5,No,No,0,Yes,BVN,4
PF00341,2025-04-14,54,Male,Kaduna,Instagram,Android,4.3.0,Active,Yes,3,Yes,Yes,135555,No,None,5
PF00342,2025-05-28,34,Female,Enugu,Referral,iPhone,4.2.0,Active,Yes,5,Yes,Yes,68585,Yes,BVN,5
PF00343,2025-06-29,32,Female,Enugu,Organic,Android,4.1.0,Active,Yes,3,Yes,Yes,90651,Yes,BVN,4
PF00344,2025-03-22,40,Male,Kaduna,Instagram,iPhone,4.1.0,Active,Yes,2,Yes,Yes,70574,Yes,BVN,3
PF00345,2025-06-08,40,Male,Abuja,Instagram,Android,4.3.0,Active,Yes,1,Yes,Yes,12079,No,None,4
PF00346,2025-06-08,38,Female,Kaduna,Google,iPhone,4.2.0,Active,Yes,7,Yes,Yes,111933,No,None,5
PF00347,2025-01-09,50,Female,Enugu,Organic,iPhone,4.2.1,Active,Yes,5,Yes,Yes,4098,No,None,4
PF00348,2025-05-29,24,Female,Kano,Referral,Android,4.3.0,Active,Yes,3,Yes,Yes,96924,Yes,Transfer,3
PF00349,2025-04-18,41,Female,Enugu,Facebook,Android,4.1.0,First Deposit,No,4,No,No,0,No,None,3
PF00350,2025-03-02,53,Female,Enugu,Instagram,iPhone,4.2.0,Verify Email,No,7,No,No,0,No,None,3
PF00351,2025-05-05,37,Female,Lagos,Google,iPhone,4.2.1,Add BVN,No,2,No,No,0,No,None,3
PF00352,2025-03-08,41,Female,Kaduna,Facebook,Android,4.2.0,Link Bank,No,4,No,No,0,No,None,2
PF00353,2025-03-14,40,Female,Ogun,TikTok,Android,4.1.0,Active,Yes,3,Yes,No,0,No,None,5
PF00354,2025-03-28,44,Female,Abuja,Instagram,Android,4.2.0,Active,Yes,3,Yes,Yes,104666,No,None,4
PF00355,2025-04-03,55,Female,Enugu,Instagram,iPhone,4.2.1,Active,Yes,3,No,No,0,No,None,3
PF00356,2025-02-23,28,Female,Abuja,Instagram,iPhone,4.2.1,Active,Yes,7,Yes,Yes,22823,Yes,Card,3
PF00357,2025-01-22,42,Female,Oyo,Facebook,Android,4.3.0,Active,Yes,5,Yes,Yes,94543,No,None,4
PF00358,2025-05-02,47,Female,Ogun,Instagram,iPhone,4.2.1,Add BVN,No,10,No,No,0,No,None,3
PF00359,2025-03-30,48,Male,Abuja,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,36730,No,None,4
PF00360,2025-05-17,18,Female,Ogun,Facebook,iPhone,4.3.0,Active,Yes,1,Yes,Yes,147945,No,None,3
PF00361,2025-02-11,42,Female,Oyo,Facebook,Android,4.1.0,Active,Yes,7,No,No,0,No,None,5
PF00362,2025-03-11,36,Female,Enugu,Instagram,Android,4.1.0,Active,Yes,6,Yes,Yes,129973,Yes,KYC,3
PF00363,2025-01-13,52,Male,Rivers,Organic,Android,4.1.0,Active,Yes,6,Yes,Yes,4860,No,None,4
PF00364,2025-04-18,37,Female,Kano,Google,iPhone,4.2.1,Verify Email,No,1,No,No,0,No,None,4
PF00365,2025-01-19,52,Female,Rivers,Instagram,iPhone,4.1.0,Active,Yes,7,Yes,Yes,117119,Yes,KYC,3
PF00366,2025-04-28,24,Male,Ogun,Google,iPhone,4.1.0,Active,Yes,1,Yes,Yes,33018,No,None,5
PF00367,2025-03-18,30,Female,Lagos,Organic,Android,4.1.0,Active,Yes,4,Yes,Yes,73377,No,None,4
PF00368,2025-03-04,18,Male,Ogun,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,16742,Yes,BVN,5
PF00369,2025-05-18,24,Male,Ogun,Facebook,iPhone,4.2.0,Add BVN,No,4,No,No,0,Yes,Transfer,3
PF00370,2025-02-04,34,Male,Ogun,TikTok,Android,4.3.0,Active,Yes,2,Yes,Yes,85850,No,None,4
PF00371,2025-06-03,53,Male,Abuja,Google,Android,4.2.0,Active,Yes,4,Yes,Yes,100363,No,None,3
PF00372,2025-06-08,41,Male,Kano,TikTok,iPhone,4.2.1,Active,Yes,5,Yes,Yes,41404,No,None,4
PF00373,2025-04-15,38,Male,Abuja,Google,Android,4.1.0,Active,Yes,1,Yes,Yes,26887,Yes,Transfer,5
PF00374,2025-05-06,51,Female,Lagos,Google,Android,4.1.0,Active,Yes,2,Yes,No,0,No,None,4
PF00375,2025-06-13,21,Female,Enugu,TikTok,iPhone,4.2.1,Link Bank,No,1,No,No,0,No,None,3
PF00376,2025-01-20,31,Male,Abuja,TikTok,Android,4.1.0,Active,Yes,6,Yes,Yes,47897,No,None,5
PF00377,2025-04-17,24,Female,Ogun,TikTok,Android,4.1.0,Active,Yes,2,Yes,Yes,42465,No,None,5
PF00378,2025-04-24,40,Female,Kano,TikTok,Android,4.3.0,Active,Yes,6,Yes,Yes,144032,Yes,Card,5
PF00379,2025-03-07,41,Female,Ogun,Organic,Android,4.1.0,Link Bank,No,1,No,No,0,No,None,3
PF00380,2025-01-02,37,Male,Oyo,Organic,Android,4.3.0,Link Bank,No,9,No,No,0,No,None,2
PF00381,2025-01-25,20,Female,Kano,Instagram,Android,4.3.0,Active,Yes,3,Yes,Yes,105804,No,None,3
PF00382,2025-01-20,38,Female,Rivers,Google,iPhone,4.1.0,Active,Yes,3,Yes,Yes,101020,Yes,KYC,4
PF00383,2025-03-31,45,Female,Abuja,Organic,Android,4.3.0,Verify Phone,No,7,No,No,0,Yes,Card,1
PF00384,2025-03-23,52,Male,Kano,Google,Android,4.1.0,Active,Yes,4,No,No,0,No,None,5
PF00385,2025-05-10,23,Male,Enugu,Facebook,Android,4.1.0,Active,Yes,4,Yes,Yes,105645,No,None,4
PF00386,2025-05-09,45,Male,Rivers,Google,Android,4.2.0,Active,Yes,2,Yes,No,0,No,None,3
PF00387,2025-01-19,35,Female,Kano,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,91315,No,None,3
PF00388,2025-03-20,28,Female,Ogun,Referral,Android,4.1.0,Active,Yes,3,Yes,Yes,23495,Yes,KYC,3
PF00389,2025-06-08,27,Female,Lagos,Facebook,iPhone,4.2.1,Active,Yes,3,Yes,Yes,54425,No,None,4
PF00390,2025-05-21,48,Male,Lagos,Google,iPhone,4.2.1,Active,Yes,1,Yes,Yes,72114,Yes,KYC,3
PF00391,2025-04-10,35,Female,Abuja,Instagram,iPhone,4.1.0,Link Bank,No,2,No,No,0,No,None,4
PF00392,2025-06-02,52,Male,Rivers,Instagram,iPhone,4.2.1,Verify Phone,No,4,No,No,0,No,None,3
PF00393,2025-03-27,49,Female,Rivers,Instagram,iPhone,4.2.1,Active,Yes,5,Yes,Yes,68549,No,None,3
PF00394,2025-05-23,35,Male,Rivers,Facebook,Android,4.1.0,Active,Yes,4,Yes,Yes,60618,No,None,5
PF00395,2025-02-09,45,Female,Kano,Google,Android,4.3.0,Active,Yes,5,Yes,Yes,37204,No,None,5
PF00396,2025-05-15,26,Female,Rivers,Referral,Android,4.1.0,Active,Yes,5,Yes,Yes,49269,No,None,3
PF00397,2025-01-08,38,Female,Enugu,Facebook,iPhone,4.3.0,Complete KYC,No,3,No,No,0,No,None,1
PF00398,2025-02-03,29,Male,Kaduna,Referral,Android,4.3.0,Active,Yes,6,Yes,Yes,125938,Yes,Card,4
PF00399,2025-06-16,41,Male,Enugu,Google,Android,4.1.0,Active,Yes,4,Yes,Yes,71741,No,None,3
PF00400,2025-06-21,30,Male,Abuja,Instagram,iPhone,4.2.1,First Deposit,No,6,No,No,0,No,None,2
PF00401,2025-04-20,43,Male,Enugu,TikTok,Android,4.3.0,Active,Yes,5,Yes,No,0,No,None,5
PF00402,2025-01-28,46,Female,Lagos,Organic,Android,4.3.0,Active,Yes,6,Yes,Yes,13922,Yes,Transfer,4
PF00403,2025-03-19,36,Female,Rivers,Google,Android,4.1.0,Active,Yes,2,Yes,Yes,24708,No,None,3
PF00404,2025-02-16,55,Male,Enugu,Google,Android,4.1.0,Active,Yes,6,Yes,No,0,Yes,Login,5
PF00405,2025-06-16,28,Male,Abuja,Instagram,Android,4.2.0,Active,Yes,6,Yes,Yes,135130,No,None,3
PF00406,2025-04-07,53,Female,Lagos,TikTok,iPhone,4.2.1,Verify Email,No,3,No,No,0,No,None,2
PF00407,2025-01-14,44,Female,Kaduna,TikTok,iPhone,4.2.1,Active,Yes,2,No,No,0,Yes,Login,3
PF00408,2025-04-28,49,Female,Lagos,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,2723,Yes,Card,4
PF00409,2025-06-08,53,Male,Lagos,Instagram,Android,4.2.0,Active,Yes,7,Yes,Yes,79234,No,None,3
PF00410,2025-01-13,24,Female,Rivers,Instagram,Android,4.3.0,Link Bank,No,10,No,No,0,No,None,2
PF00411,2025-04-27,55,Female,Lagos,Instagram,Android,4.2.0,Verify Phone,No,7,No,No,0,No,None,1
PF00412,2025-03-16,48,Male,Abuja,Referral,Android,4.3.0,Active,Yes,2,Yes,Yes,29652,No,None,5
PF00413,2025-05-16,23,Female,Kaduna,Google,iPhone,4.2.1,Link Bank,No,6,No,No,0,No,None,4
PF00414,2025-05-14,49,Female,Rivers,Organic,Android,4.2.0,Verify Phone,No,2,No,No,0,Yes,KYC,2
PF00415,2025-06-07,44,Female,Lagos,Facebook,Android,4.3.0,Active,Yes,6,Yes,Yes,18782,No,None,5
PF00416,2025-05-21,38,Male,Abuja,Referral,Android,4.3.0,Active,Yes,1,Yes,Yes,89588,No,None,4
PF00417,2025-05-02,20,Male,Ogun,Instagram,Android,4.3.0,Add BVN,No,7,No,No,0,No,None,1
PF00418,2025-05-14,37,Female,Lagos,Facebook,iPhone,4.2.0,Active,Yes,2,Yes,Yes,99367,No,None,3
PF00419,2025-05-27,42,Male,Abuja,Organic,iPhone,4.2.0,Active,Yes,3,Yes,Yes,63296,No,None,4
PF00420,2025-02-25,51,Female,Rivers,Instagram,iPhone,4.1.0,Active,Yes,1,Yes,No,0,Yes,Login,4
PF00421,2025-05-15,37,Female,Rivers,TikTok,Android,4.3.0,Active,Yes,2,Yes,Yes,102603,No,None,5
PF00422,2025-01-30,18,Female,Lagos,Referral,Android,4.1.0,Active,Yes,1,Yes,Yes,82914,Yes,Login,5
PF00423,2025-02-23,38,Male,Oyo,Facebook,Android,4.2.0,Active,Yes,3,Yes,Yes,4999,No,None,5
PF00424,2025-05-12,24,Male,Kano,Google,Android,4.3.0,Link Bank,No,4,No,No,0,Yes,Login,3
PF00425,2025-05-19,46,Male,Rivers,Instagram,iPhone,4.2.1,Verify Phone,No,7,No,No,0,No,None,4
PF00426,2025-06-07,40,Female,Kano,TikTok,iPhone,4.3.0,Active,Yes,7,Yes,Yes,25357,No,None,5
PF00427,2025-04-30,24,Female,Kaduna,Referral,iPhone,4.2.1,Active,Yes,2,Yes,No,0,No,None,4
PF00428,2025-04-11,29,Female,Kano,Google,Android,4.2.0,Active,Yes,4,Yes,Yes,92387,No,None,3
PF00429,2025-05-11,24,Female,Abuja,Facebook,Android,4.2.0,Active,Yes,4,Yes,Yes,64882,No,None,4
PF00430,2025-04-09,22,Female,Oyo,TikTok,Android,4.2.0,Active,Yes,3,Yes,Yes,21419,No,None,5
PF00431,2025-05-27,49,Male,Ogun,Facebook,Android,4.2.0,Active,Yes,4,Yes,Yes,100329,No,None,5
PF00432,2025-06-19,21,Male,Oyo,TikTok,iPhone,4.3.0,Verify Email,No,3,No,No,0,No,None,3
PF00433,2025-04-10,54,Female,Oyo,Facebook,iPhone,4.2.1,First Deposit,No,5,No,No,0,No,None,4
PF00434,2025-03-30,23,Male,Enugu,TikTok,iPhone,4.2.1,Verify Phone,No,1,No,No,0,No,None,3
PF00435,2025-01-29,36,Male,Oyo,Google,Android,4.3.0,Active,Yes,4,Yes,Yes,56369,No,None,4
PF00436,2025-02-05,30,Female,Kano,TikTok,Android,4.3.0,Active,Yes,1,Yes,Yes,128585,No,None,3
PF00437,2025-01-22,26,Female,Ogun,Organic,iPhone,4.3.0,Active,Yes,5,Yes,Yes,101850,No,None,3
PF00438,2025-04-19,18,Female,Oyo,TikTok,Android,4.3.0,Active,Yes,1,No,No,0,No,None,5
PF00439,2025-04-05,25,Female,Abuja,Instagram,iPhone,4.2.0,Active,Yes,1,Yes,Yes,65285,No,None,5
PF00440,2025-06-19,22,Female,Lagos,Organic,Android,4.1.0,Active,Yes,5,No,No,0,No,None,4
PF00441,2025-04-18,40,Female,Kaduna,Instagram,iPhone,4.2.1,Active,Yes,7,Yes,Yes,125036,No,None,5
PF00442,2025-01-14,36,Male,Kaduna,Google,Android,4.1.0,Complete KYC,No,5,No,No,0,Yes,Login,3
PF00443,2025-03-07,18,Male,Rivers,Organic,iPhone,4.2.0,Complete KYC,No,4,No,No,0,No,None,1
PF00444,2025-03-29,23,Male,Rivers,TikTok,iPhone,4.2.1,Active,Yes,6,Yes,Yes,56274,No,None,4
PF00445,2025-01-14,34,Male,Lagos,Instagram,Android,4.2.0,Active,Yes,7,No,No,0,Yes,Transfer,4
PF00446,2025-03-09,27,Female,Lagos,Facebook,iPhone,4.2.1,Active,Yes,5,Yes,Yes,140275,No,None,4
PF00447,2025-06-06,35,Female,Kaduna,Facebook,Android,4.3.0,Active,Yes,4,Yes,Yes,52098,No,None,5
PF00448,2025-06-26,29,Female,Lagos,Referral,iPhone,4.2.1,Active,Yes,1,Yes,Yes,75264,No,None,3
PF00449,2025-01-07,23,Male,Oyo,Organic,Android,4.3.0,Verify Phone,No,10,No,No,0,Yes,Card,2
PF00450,2025-01-29,29,Female,Kaduna,Google,iPhone,4.2.0,First Deposit,No,6,No,No,0,No,None,1
